,hpso01 (Ingest) [Nf_max=32768] [Na=256],hpso01 (RCAL) [Nf_max=32768] [Na=256],hpso01 (FastImg) [Nf_max=32768] [Na=256],hpso01 (ICAL) [Nf_max=32768] [Na=256],hpso01 (DPrepA) [Nf_max=32768] [Na=256],hpso01 (DPrepB) [Nf_max=32768] [Na=256],hpso01 (DPrepC) [Nf_max=32768] [Na=256],hpso01 (DPrepD) [Nf_max=32768] [Na=256],hpso02a (Ingest) [Nf_max=32768] [Na=256],hpso02a (RCAL) [Nf_max=32768] [Na=256],hpso02a (FastImg) [Nf_max=32768] [Na=256],hpso02a (ICAL) [Nf_max=32768] [Na=256],hpso02a (DPrepA) [Nf_max=32768] [Na=256],hpso02a (DPrepB) [Nf_max=32768] [Na=256],hpso02a (DPrepC) [Nf_max=32768] [Na=256],hpso02a (DPrepD) [Nf_max=32768] [Na=256],hpso02b (Ingest) [Nf_max=32768] [Na=256],hpso02b (RCAL) [Nf_max=32768] [Na=256],hpso02b (FastImg) [Nf_max=32768] [Na=256],hpso02b (ICAL) [Nf_max=32768] [Na=256],hpso02b (DPrepA) [Nf_max=32768] [Na=256],hpso02b (DPrepB) [Nf_max=32768] [Na=256],hpso02b (DPrepC) [Nf_max=32768] [Na=256],hpso02b (DPrepD) [Nf_max=32768] [Na=256],hpso04a (Ingest) [Nf_max=32768] [Na=256],hpso04a (RCAL) [Nf_max=32768] [Na=256],hpso04a (FastImg) [Nf_max=32768] [Na=256],hpso04a (PSS) [Nf_max=32768] [Na=256],hpso05a (Ingest) [Nf_max=32768] [Na=256],hpso05a (RCAL) [Nf_max=32768] [Na=256],hpso05a (FastImg) [Nf_max=32768] [Na=256],hpso05a (PST) [Nf_max=32768] [Na=256],max_low (Ingest) [Nf_max=32768] [Na=256],max_low (RCAL) [Nf_max=32768] [Na=256],max_low (FastImg) [Nf_max=32768] [Na=256],max_low (ICAL) [Nf_max=32768] [Na=256],max_low (DPrepA) [Nf_max=32768] [Na=256],max_low (DPrepA_Image) [Nf_max=32768] [Na=256],max_low (DPrepB) [Nf_max=32768] [Na=256],max_low (DPrepC) [Nf_max=32768] [Na=256],max_low (DPrepD) [Nf_max=32768] [Na=256]
-> Gridding Kernel Update [Tera/s],,50.67933215411198,4.283320096469294,456.11398949707393,29.070180054750644,192.70129118756924,307.87415413387816,,,50.67933215411198,4.283320096469294,271.0280886256863,29.070180054750644,192.70129118756924,307.87415413387816,,,50.67933215411198,4.283320096469294,271.0280886256863,29.070180054750644,192.70129118756924,307.87415413387816,,,10.791947887732825,0.10927543854932419,,,10.791947887732825,0.10927543854932419,,,26.374472453206906,2.363170294428422,237.37025210863254,13.532640019035634,16.263903752754835,89.7230379200147,1897.8137082775706,
-> Phase Rotation Predict [Tera/s],,2.2944654031572975,0.0,20.650188628415677,0.0,0.0,0.0,,,2.2944654031572975,0.0,0.0,0.0,0.0,0.0,,,2.2944654031572975,0.0,0.0,0.0,0.0,0.0,,,0.4499202916552862,0.0,,,0.4499202916552862,0.0,,,0.9126805504,0.0,8.2141249536,0.0,0.0,0.0,0.0,
-> Correct [Tera/s],,0.09177861612629189,0.033034701932085214,0.826007545136627,0.18696479702073093,0.37392959404146187,0.7267634425058747,0.7267634425058747,,0.09177861612629189,0.033034701932085214,0.5506789363827886,0.18696479702073093,0.37392959404146187,0.7267634425058747,0.7267634425058747,,0.09177861612629189,0.033034701932085214,0.5506789363827886,0.18696479702073093,0.37392959404146187,0.7267634425058747,0.7267634425058747,,0.02812001822845538,0.010121490551456797,,,0.02812001822845538,0.010121490551456797,,,0.0570425344,0.023193477232150112,0.5133828096,0.13126692401876472,0.13126692401876472,0.26253384803752944,0.6274678784,0.5102564991073025
-> Grid [Tera/s],,4.620803729444363,142.56682726009865,41.58723356499927,18.677393784802003,7.470957513920801,14.643358433238642,,,4.620803729444363,142.56682726009865,35.64406380317016,18.677393784802003,7.470957513920801,14.643358433238642,,,4.620803729444363,142.56682726009865,35.64406380317016,18.677393784802003,7.470957513920801,14.643358433238642,,,1.7879518060960582,44.13528695640362,,,1.7879518060960582,44.13528695640362,,,4.060844562001031,100.24125057198171,36.547601058009285,13.132405236529674,2.626481047305935,5.25296209461187,32.39590018107153,
-> Phase Rotation [Tera/s],,0.025938653639267378,0.0,0.23344788275340636,0.0,0.0,0.0,,,0.025938653639267378,0.0,0.0,0.0,0.0,0.0,,,0.025938653639267378,0.0,0.0,0.0,0.0,0.0,,,0.008458992315385463,0.0,,,0.008458992315385463,0.0,,,0.019383856066253854,0.0,0.17445470459628468,0.0,0.0,0.0,0.0,
-> Subtract Visibility [Tera/s],,0.09177861612629189,0.033034701932085214,0.826007545136627,0.18696479702073093,0.37392959404146187,0.7267634425058747,,,0.09177861612629189,0.033034701932085214,0.5506789363827886,0.18696479702073093,0.37392959404146187,0.7267634425058747,,,0.09177861612629189,0.033034701932085214,0.5506789363827886,0.18696479702073093,0.37392959404146187,0.7267634425058747,,,0.02812001822845538,0.010121490551456797,,,0.02812001822845538,0.010121490551456797,,,0.0570425344,0.023193477232150112,0.5133828096,0.13126692401876472,0.13126692401876472,0.26253384803752944,0.6274678784,
-> Subtract Image Component [Tera/s],,,,0.0007065108196317871,8.225815653048378e-05,0.008225815653048378,0.024677446959145134,,,,,0.0002180588949480824,8.225815653048378e-05,0.008225815653048378,0.024677446959145134,,,,,0.0002180588949480824,8.225815653048378e-05,0.008225815653048378,0.024677446959145134,,,,,,,,,,,,,0.0004127320526744538,4.805386817959439e-05,4.805386817959439e-05,0.003432419155685313,0.44989404357398544,
-> Source Find [Tera/s],,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,,,,,,,,,1.44e-08,,,,,
-> DFT [Tera/s],,0.09177861612629189,0.033034701932085214,0.826007545136627,0.18696479702073093,0.37392959404146187,0.7267634425058747,,,0.09177861612629189,0.033034701932085214,0.5506789363827886,0.18696479702073093,0.37392959404146187,0.7267634425058747,,,0.09177861612629189,0.033034701932085214,0.5506789363827886,0.18696479702073093,0.37392959404146187,0.7267634425058747,,,0.02812001822845538,0.010121490551456797,,,0.02812001822845538,0.010121490551456797,,,0.0570425344,0.023193477232150112,0.5133828096,0.13126692401876472,0.13126692401876472,0.26253384803752944,0.6274678784,
-> Visibility Weighting [Tera/s],,0.008489343041206956,0.001263486962536448,0.07640408737086261,0.0023695760017661952,0.0047391520035323905,0.007981393201929749,,,0.008489343041206956,0.001263486962536448,0.00648473413237031,0.0023695760017661952,0.0047391520035323905,0.007981393201929749,,,0.008489343041206956,0.001263486962536448,0.00648473413237031,0.0023695760017661952,0.0047391520035323905,0.007981393201929749,,,0.003157215191190733,0.000631743481268224,,,0.003157215191190733,0.000631743481268224,,,0.003157215191190733,0.000631743481268224,0.0284149367207166,0.0011847880008830976,0.0011847880008830976,0.0023695760017661952,0.003990696600964874,
Total visibilities [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-> Receive [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Flag [Mvis/s],,956.0272513155405,688.222956918442,956.0272513155405,354.0999943574449,354.0999943574449,688.222956918442,688.222956918442,,956.0272513155405,688.222956918442,637.359880072672,354.0999943574449,354.0999943574449,688.222956918442,688.222956918442,,956.0272513155405,688.222956918442,637.359880072672,354.0999943574449,354.0999943574449,688.222956918442,688.222956918442,,585.8337130928204,421.7287729773666,,,585.8337130928204,421.7287729773666,,,1188.3861333333334,966.3948846729213,1188.3861333333334,497.2231970407754,497.2231970407754,497.2231970407754,1188.3861333333334,966.3948846729213
-> Demix [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Average [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Image Spectral Fitting [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37070.12688140139,,,
-> Degridding Kernel Update [Mvis/s],,0.4471627945179319,3.1584934564991305,0.44716279453136326,0.6580557935424952,0.8674171706503299,1.3868349251366718,,,0.4471627945179319,3.1584934564991305,1.700199634346134,0.6580557935424952,0.8674171706503299,1.3868349251366718,,,0.4471627945179319,3.1584934564991305,1.700199634346134,0.6580557935424952,0.8674171706503299,1.3868349251366718,,,0.5275975896752242,2.781288339760475,,,0.5275975896752242,2.781288339760475,,,0.5296435066105942,3.0965886877841036,0.5296435066194473,0.6129853676711083,0.6318661241518374,0.7798719289052504,3.1431770139014716,
-> FFT [Mvis/s],,0.011887058674304483,0.011006535809541189,0.011887058674304483,0.018344226349235312,0.018344226349235312,0.018344226349235312,,,0.011887058674304483,0.011006535809541189,0.03301960742862356,0.018344226349235312,0.018344226349235312,0.018344226349235312,,,0.011887058674304483,0.011006535809541189,0.03301960742862356,0.018344226349235312,0.018344226349235312,0.018344226349235312,,,0.014935898360451822,0.011063628415149497,,,0.014935898360451822,0.011063628415149497,,,0.014869648845547293,0.011014554700405398,0.014869648845547293,0.018357591167342337,0.018357591167342334,0.018357591167342337,0.018357591167342337,
-> IFFT [Mvis/s],,0.059435293371522424,0.011006535809541189,0.059435293371522424,0.018344226349235312,0.0073376905396941245,0.0024458968465647076,,,0.059435293371522424,0.011006535809541189,0.1650980371431178,0.018344226349235312,0.0073376905396941245,0.0024458968465647076,,,0.059435293371522424,0.011006535809541189,0.1650980371431178,0.018344226349235312,0.0073376905396941245,0.0024458968465647076,,,0.07467949180225911,0.011063628415149497,,,0.07467949180225911,0.011063628415149497,,,0.07434824422773648,0.011014554700405398,0.07434824422773648,0.018357591167342337,0.09178795583671168,0.007343036466936933,5.6022922263617973e-05,
-> Solve [Mvis/s],,956.0272513155405,,956.0272513155405,,,,,,956.0272513155405,,637.3598800726721,,,,,,956.0272513155405,,637.3598800726721,,,,,,585.8337130928205,,,,585.8337130928205,,,,1188.3861333333334,,1188.3861333333334,,,,,
-> Degrid [Mvis/s],,2334.1765341225646,88985.80732741788,2334.176534192676,4597.647568288031,12120.791229153536,88632.88169182639,,,2334.1765341225646,88985.80732741788,101217.09894588776,4597.647568288031,12120.791229153536,88632.88169182639,,,2334.1765341225646,88985.80732741788,101217.09894588776,4597.647568288031,12120.791229153536,88632.88169182639,,,1826.9518952959534,18867.22324788837,,,1826.9518952959534,18867.22324788837,,,4170.645271419101,59317.77090227785,4170.645271488814,3006.896842063924,3099.513224170035,7651.06171832044,248270.4896273368,
-> Reprojection [Mvis/s],,141.30216392635742,,141.30216392635742,336.5106403519791,336.5106403519791,336.5106403519791,,,141.30216392635742,,1090.294474740412,336.5106403519791,336.5106403519791,336.5106403519791,,,141.30216392635742,,1090.294474740412,336.5106403519791,336.5106403519791,336.5106403519791,,,223.0810598337474,,,,223.0810598337474,,,,221.106456789886,,221.10645678988598,337.00115346728535,42.12514418341067,337.0011534672853,337.00115346728535,
-> Identify Component [Mvis/s],,,,141.30216392635742,336.5106403519791,336.5106403519791,336.5106403519791,,,,,1090.294474740412,336.5106403519791,336.5106403519791,336.5106403519791,,,,,1090.294474740412,336.5106403519791,336.5106403519791,336.5106403519791,,,,,,,,,,,,,221.1064567898859,337.00115346728535,337.00115346728535,337.0011534672853,337.00115346728535,
-> Reprojection Predict [Mvis/s],,706.5108196317871,,706.5108196317871,336.5106403519791,134.60425614079162,44.86808538026387,,,706.5108196317871,,5451.4723737020595,336.5106403519791,134.60425614079162,44.86808538026387,,,706.5108196317871,,5451.4723737020595,336.5106403519791,134.60425614079162,44.86808538026387,,,1115.405299168737,,,,1115.405299168737,,,,1105.53228394943,,1105.5322839494297,337.00115346728535,42.12514418341067,134.80046138691412,1.0284459029152995,
-> Gridding Kernel Update [Mvis/s],,0.4471627945179319,3.1584934564991305,0.44716279453136326,0.6580557935424952,0.8674171706503299,1.3868349251366718,,,0.4471627945179319,3.1584934564991305,1.700199634346134,0.6580557935424952,0.8674171706503299,1.3868349251366718,,,0.4471627945179319,3.1584934564991305,1.700199634346134,0.6580557935424952,0.8674171706503299,1.3868349251366718,,,0.5275975896752242,2.781288339760475,,,0.5275975896752242,2.781288339760475,,,0.5296435066105942,3.0965886877841036,0.5296435066194473,0.6129853676711083,0.6318661241518374,0.7798719289052504,3.1431770139014716,
-> Phase Rotation Predict [Mvis/s],,956.0272513155405,688.222956918442,956.0272513155405,354.09999435744487,354.0999943574449,688.222956918442,,,956.0272513155405,688.222956918442,637.359880072672,354.09999435744487,354.0999943574449,688.222956918442,,,956.0272513155405,688.222956918442,637.359880072672,354.09999435744487,354.0999943574449,688.222956918442,,,585.8337130928204,421.7287729773666,,,585.8337130928204,421.7287729773666,,,1188.3861333333334,966.3948846729213,1188.3861333333334,497.22319704077535,497.2231970407754,497.2231970407754,1188.3861333333334,
-> Correct [Mvis/s],,956.0272513155405,688.222956918442,956.0272513155405,354.0999943574449,354.0999943574449,688.222956918442,688.222956918442,,956.0272513155405,688.222956918442,637.359880072672,354.0999943574449,354.0999943574449,688.222956918442,688.222956918442,,956.0272513155405,688.222956918442,637.359880072672,354.0999943574449,354.0999943574449,688.222956918442,688.222956918442,,585.8337130928204,421.7287729773666,,,585.8337130928204,421.7287729773666,,,1188.3861333333334,966.3948846729213,1188.3861333333334,497.2231970407754,497.2231970407754,497.2231970407754,1188.3861333333334,966.3948846729213
-> Grid [Mvis/s],,2334.1765341225646,88985.80732741788,2334.176534192676,4597.647568288031,12120.791229153536,88632.88169182639,,,2334.1765341225646,88985.80732741788,101217.09894588776,4597.647568288031,12120.791229153536,88632.88169182639,,,2334.1765341225646,88985.80732741788,101217.09894588776,4597.647568288031,12120.791229153536,88632.88169182639,,,1826.9518952959534,18867.22324788837,,,1826.9518952959534,18867.22324788837,,,4170.645271419101,59317.77090227785,4170.645271488814,3006.896842063924,3099.513224170035,7651.06171832044,248270.4896273368,
-> Phase Rotation [Mvis/s],,956.0272513155405,688.222956918442,956.0272513155405,70.81999887148899,354.0999943574449,688.222956918442,,,956.0272513155405,688.222956918442,637.359880072672,70.81999887148899,354.0999943574449,688.222956918442,,,956.0272513155405,688.222956918442,637.359880072672,70.81999887148899,354.0999943574449,688.222956918442,,,585.8337130928204,421.7287729773666,,,585.8337130928204,421.7287729773666,,,1188.3861333333334,966.3948846729213,1188.3861333333334,99.44463940815508,497.2231970407754,497.2231970407754,1188.3861333333334,
-> Subtract Visibility [Mvis/s],,956.0272513155405,688.222956918442,956.0272513155405,354.0999943574449,354.0999943574449,688.222956918442,,,956.0272513155405,688.222956918442,637.359880072672,354.0999943574449,354.0999943574449,688.222956918442,,,956.0272513155405,688.222956918442,637.359880072672,354.0999943574449,354.0999943574449,688.222956918442,,,585.8337130928204,421.7287729773666,,,585.8337130928204,421.7287729773666,,,1188.3861333333334,966.3948846729213,1188.3861333333334,497.2231970407754,497.2231970407754,497.2231970407754,1188.3861333333334,
-> Subtract Image Component [Mvis/s],,,,141.30216392635742,336.5106403519791,336.5106403519791,336.5106403519791,,,,,1090.294474740412,336.5106403519791,336.5106403519791,336.5106403519791,,,,,1090.294474740412,336.5106403519791,336.5106403519791,336.5106403519791,,,,,,,,,,,,,221.1064567898859,337.00115346728535,337.00115346728535,337.0011534672853,337.00115346728535,
-> Source Find [Mvis/s],,,,9e-06,,,,,,,,9e-06,,,,,,,,9e-06,,,,,,,,,,,,,,,,9e-06,,,,,
-> DFT [Mvis/s],,956.0272513155405,688.222956918442,956.0272513155405,354.0999943574449,354.0999943574449,688.222956918442,,,956.0272513155405,688.222956918442,637.359880072672,354.0999943574449,354.0999943574449,688.222956918442,,,956.0272513155405,688.222956918442,637.359880072672,354.0999943574449,354.0999943574449,688.222956918442,,,585.8337130928204,421.7287729773666,,,585.8337130928204,421.7287729773666,,,1188.3861333333334,966.3948846729213,1188.3861333333334,497.2231970407754,497.2231970407754,497.2231970407754,1188.3861333333334,
-> Visibility Weighting [Mvis/s],,10.80777234969474,158.48445664031524,10.80777234969474,24.162579392155035,24.162579392155035,91.98150985804203,,,10.80777234969474,158.48445664031524,84.60073103900939,24.162579392155035,24.162579392155035,91.98150985804203,,,10.80777234969474,158.48445664031524,84.60073103900939,24.162579392155035,24.162579392155035,91.98150985804203,,,11.014312910658155,97.1159654390181,,,11.014312910658155,97.1159654390181,,,25.23939591960137,222.54207110043555,25.23939591960137,33.92881889967948,33.92881889967948,33.92881889967948,309.5813120748509,
