,hpso01 (Ingest) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso01 (RCAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso01 (FastImg) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso01 (ICAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso01 (DPrepA) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso01 (DPrepB) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso01 (DPrepC) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso01 (DPrepD) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (Ingest) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (RCAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (FastImg) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (ICAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (DPrepA) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (DPrepB) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (DPrepC) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (DPrepD) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (Ingest) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (RCAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (FastImg) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (ICAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (DPrepA) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (DPrepB) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (DPrepC) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (DPrepD) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso04a (Ingest) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso04a (RCAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso04a (FastImg) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso04a (PSS) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso05a (Ingest) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso05a (RCAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso05a (FastImg) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso05a (PST) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (Ingest) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (RCAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (FastImg) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (ICAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (DPrepA) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (DPrepA_Image) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (DPrepB) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (DPrepC) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (DPrepD) [Nf_max=8192] [Na=128] [Bmax=32500.0]
-> Degrid [Mvis/s],,87.32326942563328,9044.965536160158,152.16078063754046,453.35607529357986,1138.4156781569532,4807.110958660856,,,87.32326942563328,9044.965536160158,87.32326942608584,453.35607529357986,1138.4156781569532,4807.110958660856,,,87.32326942563328,9044.965536160158,87.32326942608584,453.35607529357986,1138.4156781569532,4807.110958660856,,,45.13232195781541,2759.4019040716357,,,45.13232195781541,2759.4019040716357,,,102.53940169572105,5304.794868278742,102.53940169393763,299.2228454941788,302.9811622166066,727.3204432328267,8771.572316059634,
-> Image Spectral Fitting [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9267.531720350347,,,
-> Visibility Weighting [Mvis/s],,0.916426510448076,25.06390086063516,1.268681834023221,3.3837846196536643,3.3837846196536643,9.374068688440472,,,0.916426510448076,25.06390086063516,0.916426510448076,3.3837846196536643,3.3837846196536643,9.374068688440472,,,0.916426510448076,25.06390086063516,0.916426510448076,3.3837846196536643,3.3837846196536643,9.374068688440472,,,0.7787629418480443,16.559120839210888,,,0.7787629418480443,16.559120839210888,,,1.7819007488561347,30.19198486731417,1.7819007488561347,4.753018338128308,4.753018338128308,4.753018338128308,13.901587990525888,
-> Subtract Image Component [Mvis/s],,,,35.325540981589356,84.12766008799477,84.12766008799477,84.12766008799477,,,,,24.53162568165927,84.12766008799477,84.12766008799477,84.12766008799477,,,,,24.53162568165927,84.12766008799477,84.12766008799477,84.12766008799477,,,,,,,,,,,,,35.37703308638175,84.25028836682134,84.25028836682134,84.25028836682132,84.25028836682134,
-> Demix [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> FFT [Mvis/s],,0.004952941114293534,0.0055032679047705944,0.005943529337152241,0.009172113174617656,0.009172113174617656,0.009172113174617656,,,0.004952941114293534,0.0055032679047705944,0.004952941114293534,0.009172113174617656,0.009172113174617656,0.009172113174617656,,,0.004952941114293534,0.0055032679047705944,0.004952941114293534,0.009172113174617656,0.009172113174617656,0.009172113174617656,,,0.0059743593441807285,0.0055318142075747485,,,0.0059743593441807285,0.0055318142075747485,,,0.005947859538218918,0.005507277350202699,0.005947859538218918,0.009178795583671169,0.009178795583671167,0.009178795583671169,0.009178795583671169,
-> Grid [Mvis/s],,87.32326942563328,9044.965536160158,152.16078063754046,453.35607529357986,1138.4156781569532,4807.110958660856,,,87.32326942563328,9044.965536160158,87.32326942608584,453.35607529357986,1138.4156781569532,4807.110958660856,,,87.32326942563328,9044.965536160158,87.32326942608584,453.35607529357986,1138.4156781569532,4807.110958660856,,,45.13232195781541,2759.4019040716357,,,45.13232195781541,2759.4019040716357,,,102.53940169572105,5304.794868278742,102.53940169393763,299.2228454941788,302.9811622166066,727.3204432328267,8771.572316059634,
-> Gridding Kernel Update [Mvis/s],,0.0774781499376664,0.6401967292659394,0.08624428621291483,0.1322044202149259,0.16598827378331701,0.233611597950358,,,0.0774781499376664,0.6401967292659394,0.07747814993806794,0.1322044202149259,0.16598827378331701,0.233611597950358,,,0.0774781499376664,0.6401967292659394,0.07747814993806794,0.1322044202149259,0.16598827378331701,0.233611597950358,,,0.08170727317446956,0.6175637968021397,,,0.08170727317446956,0.6175637968021397,,,0.08274181053116532,0.6364877954075164,0.08274181052972623,0.12422087281409043,0.1257811192678688,0.150971728319572,0.6737463835884051,
-> Correct [Mvis/s],,43.68502522071732,68.6114959806373,43.68502522071732,26.03525038277818,26.03525038277818,68.6114959806373,68.6114959806373,,43.68502522071732,68.6114959806373,43.68502522071732,26.03525038277818,26.03525038277818,68.6114959806373,68.6114959806373,,43.68502522071732,68.6114959806373,43.68502522071732,26.03525038277818,26.03525038277818,68.6114959806373,68.6114959806373,,43.183140768435216,48.6988114922221,,,43.183140768435216,48.6988114922221,,,43.700935843030685,68.6114959806373,43.700935843030685,36.57171745567935,36.57171745567935,36.57171745567935,68.6114959806373,68.6114959806373
-> IFFT [Mvis/s],,0.024764705571467673,0.0055032679047705944,0.029717646685761212,0.009172113174617656,0.0036688452698470622,0.0012229484232823538,,,0.024764705571467673,0.0055032679047705944,0.02476470557146767,0.009172113174617656,0.0036688452698470622,0.0012229484232823538,,,0.024764705571467673,0.0055032679047705944,0.02476470557146767,0.009172113174617656,0.0036688452698470622,0.0012229484232823538,,,0.029871796720903645,0.0055318142075747485,,,0.029871796720903645,0.0055318142075747485,,,0.02973929769109459,0.005507277350202699,0.02973929769109459,0.009178795583671169,0.04589397791835584,0.0036715182334684667,2.8011461131808987e-05,
-> Identify Component [Mvis/s],,,,35.325540981589356,84.12766008799477,84.12766008799477,84.12766008799477,,,,,24.53162568165927,84.12766008799477,84.12766008799477,84.12766008799477,,,,,24.53162568165927,84.12766008799477,84.12766008799477,84.12766008799477,,,,,,,,,,,,,35.37703308638175,84.25028836682134,84.25028836682134,84.25028836682132,84.25028836682134,
-> Average [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Phase Rotation Predict [Mvis/s],,43.68502522071732,68.6114959806373,43.68502522071732,26.03525038277818,26.03525038277818,68.6114959806373,,,43.68502522071732,68.6114959806373,43.68502522071732,26.03525038277818,26.03525038277818,68.6114959806373,,,43.68502522071732,68.6114959806373,43.68502522071732,26.03525038277818,26.03525038277818,68.6114959806373,,,43.183140768435216,48.6988114922221,,,43.183140768435216,48.6988114922221,,,43.700935843030685,68.6114959806373,43.700935843030685,36.57171745567935,36.57171745567935,36.57171745567935,68.6114959806373,
-> Receive [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Solve [Mvis/s],,43.685025220717314,,43.685025220717314,,,,,,43.685025220717314,,43.685025220717314,,,,,,43.685025220717314,,43.685025220717314,,,,,,43.183140768435216,,,,43.183140768435216,,,,43.70093584303068,,43.70093584303068,,,,,
-> Degridding Kernel Update [Mvis/s],,0.0774781499376664,0.6401967292659394,0.08624428621291483,0.1322044202149259,0.16598827378331701,0.233611597950358,,,0.0774781499376664,0.6401967292659394,0.07747814993806794,0.1322044202149259,0.16598827378331701,0.233611597950358,,,0.0774781499376664,0.6401967292659394,0.07747814993806794,0.1322044202149259,0.16598827378331701,0.233611597950358,,,0.08170727317446956,0.6175637968021397,,,0.08170727317446956,0.6175637968021397,,,0.08274181053116532,0.6364877954075164,0.08274181052972623,0.12422087281409043,0.1257811192678688,0.150971728319572,0.6737463835884051,
-> Phase Rotation [Mvis/s],,43.68502522071732,68.6114959806373,43.68502522071732,5.207050076555637,26.03525038277818,68.6114959806373,,,43.68502522071732,68.6114959806373,43.68502522071732,5.207050076555637,26.03525038277818,68.6114959806373,,,43.68502522071732,68.6114959806373,43.68502522071732,5.207050076555637,26.03525038277818,68.6114959806373,,,43.183140768435216,48.6988114922221,,,43.183140768435216,48.6988114922221,,,43.700935843030685,68.6114959806373,43.700935843030685,7.31434349113587,36.57171745567935,36.57171745567935,68.6114959806373,
-> Reprojection [Mvis/s],,24.531625681659275,,35.325540981589356,84.12766008799477,84.12766008799477,84.12766008799477,,,24.531625681659275,,24.53162568165927,84.12766008799477,84.12766008799477,84.12766008799477,,,24.531625681659275,,24.53162568165927,84.12766008799477,84.12766008799477,84.12766008799477,,,35.69296957339958,,,,35.69296957339958,,,,35.377033086381765,,35.37703308638176,84.25028836682134,10.531286045852667,84.25028836682132,84.25028836682134,
-> Source Find [Mvis/s],,,,9e-06,,,,,,,,9e-06,,,,,,,,9e-06,,,,,,,,,,,,,,,,9e-06,,,,,
-> Reprojection Predict [Mvis/s],,122.65812840829636,,176.62770490794676,84.12766008799477,33.651064035197905,11.217021345065968,,,122.65812840829636,,122.65812840829635,84.12766008799477,33.651064035197905,11.217021345065968,,,122.65812840829636,,122.65812840829635,84.12766008799477,33.651064035197905,11.217021345065968,,,178.46484786699793,,,,178.46484786699793,,,,176.88516543190877,,176.88516543190875,84.25028836682134,10.531286045852667,33.70011534672853,0.25711147572882487,
